code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
J-504[36],JODHPURI-504[36],rent,JODHPURI,1,1800,,,PISTA,36,1,available,,,PISTA SINH SIMBOL,TRUE
J-505[42],JODHPURI-505[42],rent,JODHPURI,1,1800,,,PISTA,42,1,available,,,PISTA SINH SIMBOL,TRUE
J-506[32],JODHPURI-506[32],rent,JODHPURI,1,2000,,,BLUE,32,1,available,,,BLUE AMBRODARI,TRUE
J-508[38],JODHPURI-508[38],rent,JODHPURI,1,1800,,,PISTA,38,1,available,,,PISTA SINH SIMBOL,TRUE
J-509[34],JODHPURI-509[34],rent,JODHPURI,1,1800,,,MARUN,34,1,available,,,MARUN SINH SIMBOL,TRUE
J-511[34],JODHPURI-511[34],rent,JODHPURI,1,1800,,,PISTA,34,1,available,,,PISTA SINH SIMBOL,TRUE
J-513[38],JODHPURI-513[38],rent,JODHPURI,1,2000,,,BLUE,38,1,available,,,BLUE AMBRODARI,TRUE
J-514[40],JODHPURI-514[40],rent,JODHPURI,1,1800,,,PISTA,40,1,available,,,PISTA SINH SIMBOL,TRUE
J-515[38],JODHPURI-515[38],rent,JODHPURI,1,1800,,,PISTA,38,1,available,,,PISTA SINH SIMBOL,TRUE
J-516[44],JODHPURI-516[44],rent,JODHPURI,1,1800,,,PISTA,44,1,available,,,PISTA SINH SIMBOL,TRUE
J-517[36],JODHPURI-517[36],rent,JODHPURI,1,2000,,,BLUE,36,1,available,,,BLUE AMBRODARI,TRUE
J-518[40],JODHPURI-518[40],rent,JODHPURI,1,2000,,,BLUE,40,1,available,,,BLUE AMBRODARI,TRUE
J-520[36],JODHPURI-520[36],rent,JODHPURI,1,1800,,,MARUN,36,1,available,,,MARUN SINH SIMBOL,TRUE
J-521[42],JODHPURI-521[42],rent,JODHPURI,1,2000,,,BLUE,42,1,available,,,BLUE AMBRODARI,TRUE
J-523[38],JODHPURI-523[38],rent,JODHPURI,1,2000,,,BLUE,38,1,available,,,BLUE AMBRODARI,TRUE
J-524[40],JODHPURI-524[40],rent,JODHPURI,1,1100,,,PISTA,40,1,available,,,PISTA PLANE,TRUE
J-525[42],JODHPURI-525[42],rent,JODHPURI,1,1800,,,PISTA,42,1,available,,,PISTA SINH SIMBOL,TRUE
J-526[32],JODHPURI-526[32],rent,JODHPURI,1,1800,,,PISTA,32,1,available,,,PISTA SINH SIMBOL,TRUE
J-527[32],JODHPURI-527[32],rent,JODHPURI,1,1800,,,BLUE,32,1,available,,,BLUE SINH SIMBOL,TRUE
J-529[36],JODHPURI-529[36],rent,JODHPURI,1,1800,,,PISTA,36,1,available,,,PISTA SINH SIMBOL,TRUE
J-531[40],JODHPURI-531[40],rent,JODHPURI,1,1800,,,PISTA,40,1,available,,,PISTA SINH SIMBOL,TRUE
J-533[36],JODHPURI-533[36],rent,JODHPURI,1,1800,,,SKY BLUE,36,1,available,,,SKY BLUE SINH SIMBOL,TRUE
J-534[34],JODHPURI-534[34],rent,JODHPURI,1,1800,,,SKY BLUE,34,1,available,,,SKY BLUE SINH SIMBOL,TRUE
J-535[38],JODHPURI-535[38],rent,JODHPURI,1,1800,,,SKY BLUE,38,1,available,,,SKY BLUE SINH SIMBOL,TRUE
`],JODHPURI-536[32],rent,JODHPURI,1,2000,,,BLUE,32,1,available,,,BLUE AMBRODARI,TRUE
J-537[38],JODHPURI-537[38],rent,JODHPURI,1,2000,,,BLUE,38,1,available,,,BLUE AMBRODARI,TRUE
J-541[32],JODHPURI-541[32],rent,JODHPURI,1,2000,,,BLUE,32,1,available,,,BLUE AMBRODARI,TRUE
J-543[34],JODHPURI-543[34],rent,JODHPURI,1,2000,,,BLUE,34,1,available,,,BLUE AMBRODARI,TRUE
J-546[42],JODHPURI-546[42],rent,JODHPURI,1,1500,,,GREEN,42,1,available,,,GREEN PRINTED,TRUE
J-549[38],JODHPURI-549[38],rent,JODHPURI,1,1800,,,PISTA,38,1,available,,,PISTA SINH SIMBOL,TRUE
J-550[38],JODHPURI-550[38],rent,JODHPURI,1,2000,,,PISTA,38,1,available,,,PISTA AMBRODARI,TRUE
J-553[40],JODHPURI-553[40],rent,JODHPURI,1,1800,,,GULABI,40,1,available,,,GULABI SINH SIMBOL,TRUE
J-555[36],JODHPURI-555[36],rent,JODHPURI,1,1800,,,PISTA,36,1,available,,,PISTA SINH SIMBOL,TRUE
J-556[34],JODHPURI-556[34],rent,JODHPURI,1,1800,,,PISTA,34,1,available,,,PISTA SINH SIMBOL,TRUE
J-558[32],JODHPURI-558[32],rent,JODHPURI,1,1800,,,MARUN,32,1,available,,,MARUN SINH SIMBOL,TRUE
J-559[44],JODHPURI-559[44],rent,JODHPURI,1,1800,,,BLUE,44,1,available,,,BLUE SINH SIMBOL,TRUE
J-561[36],JODHPURI-561[36],rent,JODHPURI,1,1800,,,BLUE,36,1,available,,,BLUE SINH SIMBOL,TRUE
J-563[34],JODHPURI-563[34],rent,JODHPURI,1,2500,,,PURPLE,34,1,available,,,PURPLE AMBRODARI,TRUE
J-564[38],JODHPURI-564[38],rent,JODHPURI,1,1800,,,WHITE,38,1,available,,,WHITE SIMBOL,TRUE
J-567[36],JODHPURI-567[36],rent,JODHPURI,1,1800,,,SKY BLUE,36,1,available,,,SKY BLUE SINH SIMBOL,TRUE
J-568[34],JODHPURI-568[34],rent,JODHPURI,1,1800,,,PISTA,34,1,available,,,PISTA SINH SIMBOL,TRUE
J-569[40],JODHPURI-569[40],rent,JODHPURI,1,1800,,,SKY BLUE,40,1,available,,,SKY BLUE SINH SIMBOL,TRUE
J-570[38],JODHPURI-570[38],rent,JODHPURI,1,2000,,,MULTI,38,1,available,,,MULTI KINKHAB,TRUE
J-572[38],JODHPURI-572[38],rent,JODHPURI,1,1500,,,BLUE,38,1,available,,,BLUE PRINTED,TRUE
J-573[34],JODHPURI-573[34],rent,JODHPURI,1,1500,,,BLUE,34,1,available,,,BULE PRINTED,TRUE
J-574[40],JODHPURI-574[40],rent,JODHPURI,1,2000,,,MULTI,40,1,available,,,MULTI KINKHAB,TRUE
J-575[34],JODHPURI-575[34],rent,JODHPURI,1,2000,,,MULTI,34,1,available,,,MULTI KINKHAB,TRUE
J-576[36],JODHPURI-576[36],rent,JODHPURI,1,2000,,,MULTI,36,1,available,,,MULTI KINKHAB,TRUE
J-577[36],JODHPURI-577[36],rent,JODHPURI,1,1500,,,BLUE,36,1,available,,,BLUE PRINTED,TRUE
J-578[38],JODHPURI-578[38],rent,JODHPURI,1,2000,,,BLUE,38,1,available,,,BLUE AMBRODARI,TRUE
J-579[32],JODHPURI-579[32],rent,JODHPURI,1,1800,,,WHITE,32,1,available,,,WHITE SIMBOL,TRUE
J-580[40],JODHPURI-580[40],rent,JODHPURI,1,1500,,,BLUE,40,1,available,,,BLUE PRINTED,TRUE
J-582[40],JODHPURI-582[40],rent,JODHPURI,1,3000,,,BLUE,40,1,available,,,BLUE PINK AMBRODARI,TRUE
J-583[42],JODHPURI-583[42],rent,JODHPURI,1,2500,,,PURPLE,42,1,available,,,PURPLE AMBRODARI,TRUE
J-584[42],JODHPURI-584[42],rent,JODHPURI,1,2000,,,BLUE,42,1,available,,,BLUE AMBRODARI,TRUE
J-585[38],JODHPURI-585[38],rent,JODHPURI,1,1500,,,BLUE,38,1,available,,,BLUE PRINTED,TRUE
J-586[40],JODHPURI-586[40],rent,JODHPURI,1,2000,,,BLUE,40,1,available,,,BLUE AMBRODARI,TRUE
J-587[34],JODHPURI-587[34],rent,JODHPURI,1,2000,,,BLUE,34,1,available,,,BLUE AMBRODARI,TRUE
J-588[34],JODHPURI-588[34],rent,JODHPURI,1,2000,,,BLUE,34,1,available,,,BLUE AMBRODARI,TRUE
J-589[32],JODHPURI-589[32],rent,JODHPURI,1,2000,,,BLUE,32,1,available,,,BLUE AMBRODARI,TRUE
J-591[36],JODHPURI-591[36],rent,JODHPURI,1,2000,,,BLUE,36,1,available,,,BLUE AMBRODARI,TRUE
J-592[38],JODHPURI-592[38],rent,JODHPURI,1,2000,,,BLUE,38,1,available,,,BLUE AMBRODARI,TRUE
J-593[34],JODHPURI-593[34],rent,JODHPURI,1,1500,,,BLUE,34,1,available,,,BLUE PRINTED,TRUE
J-594[34],JODHPURI-594[34],rent,JODHPURI,1,1500,,,GREEN,34,1,available,,,GREEN PRINTED,TRUE
J-595[42],JODHPURI-595[42],rent,JODHPURI,1,1500,,,GREEN,42,1,available,,,GREEN PRINTED,TRUE
J-596[36],JODHPURI-596[36],rent,JODHPURI,1,1500,,,BLUE,36,1,available,,,BLUE PRINTED,TRUE
J-597[36],JODHPURI-597[36],rent,JODHPURI,1,1800,,,GULABI,36,1,available,,,GULABI SINH SIMBOL,TRUE
J-598[38],JODHPURI-598[38],rent,JODHPURI,1,1500,,,GREEN,38,1,available,,,GREEN PRINTED,TRUE
J-599[36],JODHPURI-599[36],rent,JODHPURI,1,3000,,,BLUE,36,1,available,,,BLUE PINK AMBRODARI,TRUE
J-600[36],JODHPURI-600[36],rent,JODHPURI,1,3500,,,PISTA,36,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-602[36],JODHPURI-602[36],rent,JODHPURI,1,3000,,,CREAM,36,1,available,,,CREM MULTI AMBRODARI,TRUE
J-603[34],JODHPURI-603[34],rent,JODHPURI,1,3000,,,CREAM,34,1,available,,,CREM MULTI AMBRODARI,TRUE
J-604[42],JODHPURI-604[42],rent,JODHPURI,1,3000,,,BLUE,42,1,available,,,BLUE PINK AMBRODARI,TRUE
J-605[36],JODHPURI-605[36],rent,JODHPURI,1,2500,,,MARUN,36,1,available,,,MARUN AMBRODARI,TRUE
J-607[32],JODHPURI-607[32],rent,JODHPURI,1,1500,,,GREEN,32,1,available,,,GREEN PRINTED,TRUE
J-608[38],JODHPURI-608[38],rent,JODHPURI,1,1800,,,WHITE,38,1,available,,,WHITE SIMBOL,TRUE
J-609[38],JODHPURI-609[38],rent,JODHPURI,1,3500,,,PISTA,38,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-610[40],JODHPURI-610[40],rent,JODHPURI,1,3000,,,CREAM,40,1,available,,,CREM MULTI AMBRODARI,TRUE
J-611[40],JODHPURI-611[40],rent,JODHPURI,1,3500,,,PISTA,40,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-612[36],JODHPURI-612[36],rent,JODHPURI,1,3000,,,CREAM,36,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-613[38],JODHPURI-613[38],rent,JODHPURI,1,3500,,,PISTA,38,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-614[32],JODHPURI-614[32],rent,JODHPURI,1,3000,,,CREAM,32,1,available,,,COFI CREAM HATHI AMBRODARI,TRUE
J-615[34],JODHPURI-615[34],rent,JODHPURI,1,3000,,,CREAM,34,1,available,,,COFI CREAM HATHI AMBRODARI,TRUE
J-616[34],JODHPURI-616[34],rent,JODHPURI,1,3000,,,CREAM,34,1,available,,,DARK HATHI MOR AMBRODARI,TRUE
J-617[34],JODHPURI-617[34],rent,JODHPURI,1,3000,,,GREY,34,1,available,,,GREY AMBRODARI,TRUE
J-618[36],JODHPURI-618[36],rent,JODHPURI,1,3000,,,CREAM,36,1,available,,,CREM COFI AMBRODARI,TRUE
J-619[38],JODHPURI-619[38],rent,JODHPURI,1,3000,,,CREAM,38,1,available,,,CREM COFI AMBRODARI,TRUE
J-620[38],JODHPURI-620[38],rent,JODHPURI,1,2500,,,PURPLE,38,1,available,,,PURPLE AMBRODARI,TRUE
J-621[36],JODHPURI-621[36],rent,JODHPURI,1,3000,,,CREAM,36,1,available,,,CREM PICH AMBRODARI,TRUE
J-622[38],JODHPURI-622[38],rent,JODHPURI,1,1800,,,PISTA,38,1,available,,,PISTA SINH SIMBOL,TRUE
J-623[42],JODHPURI-623[42],rent,JODHPURI,1,2500,,,MARUN,42,1,available,,,MARUN AMBRODARI,TRUE
J-624[38],JODHPURI-624[38],rent,JODHPURI,1,2500,,,MARUN,38,1,available,,,MARUN AMBRODARI,TRUE
J-625[42],JODHPURI-625[42],rent,JODHPURI,1,1800,,,BLUE,42,1,available,,,BLUE SINH SIMBOL,TRUE
J-626[42],JODHPURI-626[42],rent,JODHPURI,1,1800,,,PISTA,42,1,available,,,PISTA SINH SIMBOL,TRUE
J-628[32],JODHPURI-628[32],rent,JODHPURI,1,3500,,,PISTA,32,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-629[32],JODHPURI-629[32],rent,JODHPURI,1,2500,,,MARUN,32,1,available,,,MARUN AMBRODARI,TRUE
J-630[44],JODHPURI-630[44],rent,JODHPURI,1,3500,,,PISTA,44,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-631[36],JODHPURI-631[36],rent,JODHPURI,1,3000,,,CREAM,36,1,available,,,CREM COFI AMBRODARI,TRUE
J-632[34],JODHPURI-632[34],rent,JODHPURI,1,3500,,,PISTA,34,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-633[38],JODHPURI-633[38],rent,JODHPURI,1,2000,,,GULABI,38,1,available,,,GULABI KINKHAB,TRUE
J-634[34],JODHPURI-634[34],rent,JODHPURI,1,2000,,,GULABI,34,1,available,,,GULABI KINKHAB,TRUE
J-635[36],JODHPURI-635[36],rent,JODHPURI,1,2500,,,MARUN,36,1,available,,,MARUN AMBRODARI,TRUE
J-637[40],JODHPURI-637[40],rent,JODHPURI,1,1800,,,WHITE,40,1,available,,,WHITE SIMBOL,TRUE
J-638[36],JODHPURI-638[36],rent,JODHPURI,1,1800,,,WHITE,36,1,available,,,WHITE SIMBOL,TRUE
J-640[34],JODHPURI-640[34],rent,JODHPURI,1,2500,,,PURPLE,34,1,available,,,PURPLE AMBRODARI,TRUE
J-641[36],JODHPURI-641[36],rent,JODHPURI,1,2500,,,PURPLE,36,1,available,,,PURPLE AMBRODARI,TRUE
J-642[42],JODHPURI-642[42],rent,JODHPURI,1,2000,,,GULABI,42,1,available,,,GULABI KINKHAB,TRUE
J-643[40],JODHPURI-643[40],rent,JODHPURI,1,2000,,,GULABI,40,1,available,,,GULABI KINKHAB,TRUE
J-644[38],JODHPURI-644[38],rent,JODHPURI,1,2500,,,MARUN,38,1,available,,,MARUN AMBRODARI,TRUE
J-645[40],JODHPURI-645[40],rent,JODHPURI,1,3000,,,CREAM,40,1,available,,,CREM PICH AMBRODARI,TRUE
J-646[34],JODHPURI-646[34],rent,JODHPURI,1,2500,,,MARUN,34,1,available,,,MARUN AMBRODARI,TRUE
J-647[36],JODHPURI-647[36],rent,JODHPURI,1,3500,,,PISTA,36,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-648[36],JODHPURI-648[36],rent,JODHPURI,1,2000,,,GULABI,36,1,available,,,GULABI KINKHAB,TRUE
J-649[32],JODHPURI-649[32],rent,JODHPURI,1,2000,,,MULTI,36,1,available,,,MULTI KINKHAB,TRUE
J-650[34],JODHPURI-650[34],rent,JODHPURI,1,1800,,,WHITE,34,1,available,,,WHITE SIMBOL,TRUE
J-651[34],JODHPURI-651[34],rent,JODHPURI,1,1800,,,PISTA,34,1,available,,,DARK PISTA SIMBOL,TRUE
J-652[42],JODHPURI-652[42],rent,JODHPURI,1,3500,,,PISTA,42,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-653[40],JODHPURI-653[40],rent,JODHPURI,1,1100,,,BLACK,40,1,available,,,BLACK PLANE,TRUE
J-655[36],JODHPURI-655[36],rent,JODHPURI,1,3500,,,BLUE,36,1,available,,,BLUE HENDWORK HATHI ,TRUE
J-656[38],JODHPURI-656[38],rent,JODHPURI,1,3000,,,CREAM,38,1,available,,,CREAM PICH AMBRODARI,TRUE
J-657[42],JODHPURI-657[42],rent,JODHPURI,1,1100,,,BLACK,42,1,available,,,BLACK PLANE,TRUE
J-658[40],JODHPURI-658[40],rent,JODHPURI,1,3500,,,PISTA,40,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-659[38],JODHPURI-659[38],rent,JODHPURI,1,1800,,,MARUN,38,1,available,,,MARUN SIMBOL,TRUE
J-660[34],JODHPURI-660[34],rent,JODHPURI,1,3000,,,CREAM,34,1,available,,,CREAM PICH AMBRODARI,TRUE
J-662[32],JODHPURI-662[32],rent,JODHPURI,1,1100,,,GULABI,32,1,available,,,GULABI PLANE,TRUE
J-663[36],JODHPURI-663[36],rent,JODHPURI,1,3500,,,BLUE,36,1,available,,,BLUE HENDWORK HATHI ,TRUE
J-664[40],JODHPURI-664[40],rent,JODHPURI,1,2500,,,PURPLE,40,1,available,,,PURPLE AMBRODARI,TRUE
J-665[34],JODHPURI-665[34],rent,JODHPURI,1,2500,,,MARUN,34,1,available,,,MARUN AMBRODARI,TRUE
J-666[42],JODHPURI-666[42],rent,JODHPURI,1,2500,,,MARUN,42,1,available,,,MARUN AMBRODARI,TRUE
J-667[44],JODHPURI-667[44],rent,JODHPURI,1,2500,,,MARUN,44,1,available,,,MARUN AMBRODARI,TRUE
J-668[38],JODHPURI-668[38],rent,JODHPURI,1,1800,,,GREEN,38,1,available,,,GREEN SIMBOL,TRUE
J-669[38],JODHPURI-669[38],rent,JODHPURI,1,1800,,,PISTA,38,1,available,,,DRAK PISTA SIMBOL,TRUE
J-671[42],JODHPURI-671[42],rent,JODHPURI,1,1500,,,BLUE,42,1,available,,,BLUE PRINTED,TRUE
J-672[32],JODHPURI-672[32],rent,JODHPURI,1,2500,,,MARUN,32,1,available,,,MARUN AMBRODARI,TRUE
J-673[40],JODHPURI-673[40],rent,JODHPURI,1,2500,,,MARUN,40,1,available,,,MARUN AMBRODARI,TRUE
J-674[38],JODHPURI-674[38],rent,JODHPURI,1,2500,,,BLUE,38,1,available,,,BLUE AMBRODARI,TRUE
J-675[42],JODHPURI-675[42],rent,JODHPURI,1,3000,,,CREAM,42,1,available,,,CREAM PICH AMBRODARI,TRUE
J-676[44],JODHPURI-676[44],rent,JODHPURI,1,3000,,,PURPLE,44,1,available,,,PURPLE AMBRODARI,TRUE
J-677[36],JODHPURI-677[36],rent,JODHPURI,1,1500,,,BLUE,36,1,available,,,BLUE PRINTED,TRUE
J-678[34],JODHPURI-678[34],rent,JODHPURI,1,1500,,,BLUE,34,1,available,,,BLUE PRINTED,TRUE
J-679[40],JODHPURI-679[40],rent,JODHPURI,1,1500,,,BLUE,40,1,available,,,BLUE PRINTED,TRUE
J-680[42],JODHPURI-680[42],rent,JODHPURI,1,1800,,,WHITE,42,1,available,,,WHITE SIMBOL,TRUE
J-681[38],JODHPURI-681[38],rent,JODHPURI,1,1500,,,BLUE,38,1,available,,,BLUE PRINTED,TRUE
J-682[34],JODHPURI-682[34],rent,JODHPURI,1,1100,,,BLACK,34,1,available,,,BLACK PLANE,TRUE
J-683[36],JODHPURI-683[36],rent,JODHPURI,1,2500,,,MARUN,36,1,available,,,MARUN AMBRODARI,TRUE
J-684[36],JODHPURI-684[36],rent,JODHPURI,1,1800,,,PISTA,36,1,available,,,DARK PISTA SINH SIMBOL,TRUE
J-685[42],JODHPURI-685[42],rent,JODHPURI,1,1800,,,SKY BLUE,42,1,available,,,SKY BLUE SINH SIMBOL,TRUE
J-686[34],JODHPURI-686[34],rent,JODHPURI,1,2000,,,BLUE,34,1,available,,,BLUE AMBRODARI,TRUE
J-687[44],JODHPURI-687[44],rent,JODHPURI,1,3500,,,PISTA,44,1,available,,,PISTA HATHI MOR AMBRODARI,TRUE
J-688[36],JODHPURI-688[36],rent,JODHPURI,1,1100,,,BLACK,36,1,available,,,BLACK PLANE,TRUE
