code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
S-847[34],SERVANI-847[34],rent,SERVANI-INDOWESTERN,1,4500,,,PICH,34,1,available,,,WHITE PICH AMRODARY,TRUE
S-852[38],SERVANI-852[38],rent,SERVANI-INDOWESTERN,1,4500,,,PICH,38,1,available,,,CREAM PICH FULVALI,TRUE
S-854[38],INDOWESTERN-854[38],rent,SERVANI-INDOWESTERN,1,3500,,,GULABI,38,1,available,,,GULABI SYMBOL,TRUE
S-855[40],SERVANI-855[40],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,40,1,available,,,MONOPOLY,TRUE
S-856[34],SERVANI-856[34],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,34,1,available,,,MONOPOLY,TRUE
S-858[36],SERVANI-858[36],rent,SERVANI-INDOWESTERN,1,5000,,,PICH,36,1,available,,,MONOPOLY,TRUE
S-860[46],INDOWESTERN-860[46],rent,SERVANI-INDOWESTERN,1,3500,,,WHITE,46,1,available,,,WHITE SYMBOL,TRUE
S-861[32],SERVANI-861[32],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,32,1,available,,,MONOPOLY,TRUE
S-863[38],SERVANI-863[38],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,38,1,available,,,MONOPOLY,TRUE
S-864[40],SERVANI-864[40],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,40,1,available,,,MONOPOLY,TRUE
S-866[34],SERVANI-866[34],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,34,1,available,,,MONOPOLY,TRUE
S-867[38],SERVANI-867[38],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,38,1,available,,,MONOPOLY,TRUE
S-869[40],INDOWESTERN-869[40],rent,SERVANI-INDOWESTERN,1,3500,,,PISTA,40,1,available,,,PISTA SYMBOL,TRUE
S-870[34],SERVANI-870[34],rent,SERVANI-INDOWESTERN,1,5000,,,MULTY,34,1,available,,,MONOPOLY,TRUE
